00780,18.001995,-66.607429,Coto Laurel,PR
00782,18.224958,-66.219885,Comerio,PR
00783,18.304369,-66.330525,Corozal,PR
00784,17.99229,-66.139253,Guayama,PR
00785,18.018822,-66.795603,Guayama,PR
00786,18.128092,-66.268717,La Plata,PR
00791,18.138029,-65.788499,Humacao,PR
00792,18.138029,-65.788499,Humacao,PR
00794,18.200898,-66.307236,Barranquitas,PR
00795,17.997367,-66.493218,Juana Diaz,PR
00801,18.322285,-64.963715,St Thomas,VI
00802,18.322285,-64.963715,St Thomas,VI
00803,18.322285,-64.963715,St Thomas,VI
00804,18.322285,-64.963715,St Thomas,VI
00805,18.322285,-64.963715,St Thomas,VI
00820,17.734211,-64.734694,Christiansted,VI
00821,17.734211,-64.734694,Christiansted,VI
00822,17.734211,-64.734694,Christiansted,VI
00823,17.734211,-64.734694,Christiansted,VI
00824,17.734211,-64.734694,Christiansted,VI
00830,18.32816,-64.740737,St John,VI
00831,18.32816,-64.740737,St John,VI
00840,17.734211,-64.734694,Frederiksted,VI
00841,17.734211,-64.734694,Frederiksted,VI
00850,17.734211,-64.734694,Kingshill,VI
00851,17.734211,-64.734694,Kingshill,VI
00901,18.465901,-66.103568,San Juan,PR
00902,18.410462,-66.060533,San Juan,PR
00906,18.410462,-66.060533,San Juan,PR
00907,18.451647,-66.077003,San Juan,PR
00908,18.410462,-66.060533,San Juan,PR
00909,18.443384,-66.068133,San Juan,PR
00910,18.410462,-66.060533,San Juan,PR
00911,18.450828,-66.057859,San Juan,PR
00912,18.444187,-66.059859,San Juan,PR
00913,18.450735,-66.043352,San Juan,PR
00914,18.410462,-66.060533,San Juan,PR
00915,18.437896,-66.048087,San Juan,PR
00916,18.410462,-66.060533,San Juan,PR
00917,18.422018,-66.050602,San Juan,PR
00918,18.419069,-66.062319,San Juan,PR
00919,18.410462,-66.060533,San Juan,PR
00920,18.406808,-66.091885,San Juan,PR
00921,18.390429,-66.066124,San Juan,PR
00922,18.410462,-66.060533,San Juan,PR
00923,18.410775,-66.036708,San Juan,PR
00924,18.396392,-66.01146,San Juan,PR
00925,18.401055,-66.049773,San Juan,PR
00926,18.369376,-66.062804,San Juan,PR
00927,18.385174,-66.071959,San Juan,PR
00928,18.410462,-66.060533,San Juan,PR
00929,18.410462,-66.060533,San Juan,PR
00930,18.410462,-66.060533,San Juan,PR
00931,18.410462,-66.060533,San Juan,PR
00933,18.410462,-66.060533,San Juan,PR
00934,18.34487,-66.166014,Fort Buchanan,PR
00935,18.410462,-66.060533,San Juan,PR
00936,18.410462,-66.060533,San Juan,PR
00937,18.410462,-66.060533,San Juan,PR
00938,18.410462,-66.060533,San Juan,PR
00939,18.410462,-66.060533,San Juan,PR
00940,18.410462,-66.060533,San Juan,PR
00949,18.431911,-66.199692,Toa Baja,PR
00950,18.457761,-66.196503,Toa Baja,PR
00951,18.457761,-66.196503,Toa Baja,PR
00952,18.457761,-66.196503,Sabana Seca,PR
00953,18.356795,-66.25701,Toa Alta,PR
00954,18.358939,-66.258108,Toa Alta,PR
00955,18.410462,-66.060533,San Juan,PR
00956,18.326702,-66.174176,Bayamon,PR
00957,18.366645,-66.183907,Bayamon,PR
00958,18.34487,-66.166014,Bayamon,PR
00959,18.387058,-66.159044,Bayamon,PR
00960,18.34487,-66.166014,Bayamon,PR
00961,18.413195,-66.168651,Bayamon,PR
00962,18.437644,-66.140407,Catano,PR
00963,18.443217,-66.139293,Catano,PR
00965,18.428784,-66.11539,Guaynabo,PR
00966,18.396815,-66.114889,Guaynabo,PR
00968,18.410462,-66.060533,Guaynabo,PR
00969,18.362322,-66.113729,Guaynabo,PR
00970,18.359143,-66.112295,Guaynabo,PR
00971,18.30942,-66.113606,Guaynabo,PR
00975,18.410462,-66.060533,San Juan,PR
00976,18.338133,-65.989229,Trujillo Alto,PR
00977,18.337004,-65.990099,Trujillo Alto,PR
00978,18.337004,-65.990099,Saint Just Contract,PR
00979,18.410462,-66.060533,Carolina,PR
00981,18.410462,-66.060533,Carolina,PR
00982,18.410462,-66.060533,Carolina,PR
00983,18.413452,-65.977659,Carolina,PR
00984,18.393355,-65.972495,Carolina,PR
00985,18.345741,-65.93888,Carolina,PR
00986,18.393355,-65.972495,Carolina,PR
00987,18.373466,-65.959932,Carolina,PR
00988,18.393355,-65.972495,Carolina,PR
01001,42.140549,-72.788661,Agawam,MA
01002,42.367092,-72.464571,Amherst,MA
01003,42.369562,-72.63599,Amherst,MA
01004,42.384494,-72.513183,Amherst,MA
01005,42.32916,-72.139465,Barre,MA
01007,42.280267,-72.402056,Belchertown,MA
01008,42.177833,-72.958359,Blandford,MA
01009,42.206092,-72.340486,Bondsville,MA
01010,42.108585,-72.20448,Brimfield,MA
01011,42.294259,-72.952776,Chester,MA
01012,42.392274,-72.825607,Chesterfield,MA
01013,42.161492,-72.667341,Chicopee,MA
01014,42.170731,-72.604842,Chicopee,MA
01020,42.177492,-72.562563,Chicopee,MA
01021,42.170731,-72.604842,Chicopee,MA
01022,42.193392,-72.55436,Chicopee,MA
01026,42.428617,-72.909841,Cummington,MA
01027,42.368303,-72.768839,Easthampton,MA
01028,42.062009,-72.49874,East Longmeadow,MA
01029,42.190904,-73.051661,East Otis,MA
01030,42.189335,-72.79774,Feeding Hills,MA
01031,42.352554,-72.205724,Gilbertville,MA
01032,42.443837,-72.819446,Goshen,MA
01033,42.262285,-72.504086,Granby,MA
01034,42.112748,-72.952003,Granville,MA
01035,42.356804,-72.576613,Hadley,MA
01036,42.067614,-72.417507,Hampden,MA
01037,42.347856,-72.225251,Hardwick,MA
01038,42.387269,-72.643081,Hatfield,MA
01039,42.35641,-72.682127,Haydenville,MA
01040,42.198291,-72.64207,Holyoke,MA
01041,42.170731,-72.604842,Holyoke,MA
01050,42.313427,-72.903677,Huntington,MA
01053,42.353838,-72.704385,Leeds,MA
01054,42.474681,-72.467543,Leverett,MA
01056,42.173276,-72.627038,Ludlow,MA
01057,42.095323,-72.282063,Monson,MA
01059,42.369562,-72.63599,North Amherst,MA
01060,42.415154,-72.76927,Northampton,MA
01061,42.369562,-72.63599,Northampton,MA
01062,42.328838,-72.845227,Florence,MA
01063,42.317939,-72.640234,Northampton,MA
01066,42.406697,-72.633901,North Hatfield,MA
01068,42.346144,-72.058847,Oakham,MA
01069,42.176131,-72.31457,Palmer,MA
01070,42.448984,-72.958397,Plainfield,MA
01071,42.177432,-72.864558,Russell,MA
01072,42.471562,-72.44017,Shutesbury,MA
01073,42.230008,-72.728463,Southampton,MA
01074,42.375998,-72.149388,South Barre,MA
01075,42.24984,-72.58152,South Hadley,MA
01077,42.066644,-72.541205,Southwick,MA
01079,42.192892,-72.329574,Thorndike,MA
01080,42.179805,-72.517813,Three Rivers,MA
01081,42.061948,-72.213598,Wales,MA
01082,42.377471,-72.548549,Ware,MA
01083,42.204027,-72.199439,Warren,MA
01084,42.390303,-72.870857,West Chesterfield,MA
01085,42.14869,-72.501887,Westfield,MA
01086,42.173428,-72.847964,Westfield,MA
01088,42.390583,-72.646894,West Hatfield,MA
01089,42.125793,-72.645334,West Springfield,MA
01090,42.170731,-72.604842,West Springfield,MA
01092,42.202887,-72.229025,West Warren,MA
01093,42.442673,-72.652511,Whately,MA
01094,42.358201,-72.140846,Wheelwright,MA
01095,42.125974,-72.489988,Wilbraham,MA
01096,42.413069,-72.821653,Williamsburg,MA
01097,42.161743,-72.845912,Woronoco,MA
01098,42.40494,-72.896133,Worthington,MA
01101,42.170731,-72.604842,Springfield,MA
01102,42.170731,-72.604842,Springfield,MA
01103,42.103044,-72.590783,Springfield,MA
01104,42.128605,-72.567966,Springfield,MA
01105,42.099793,-72.577732,Springfield,MA
01106,42.049194,-72.567882,Longmeadow,MA
01107,42.126237,-72.586733,Springfield,MA
01108,42.080594,-72.558081,Springfield,MA
01109,42.119293,-72.548981,Springfield,MA
01111,42.170731,-72.604842,Springfield,MA
01114,42.170731,-72.604842,Springfield,MA
01115,42.102894,-72.591633,Springfield,MA
01116,42.170731,-72.604842,Longmeadow,MA
01118,42.093894,-72.523227,Springfield,MA
01119,42.124943,-72.526705,Springfield,MA
01128,42.094616,-72.487229,Springfield,MA
01129,42.124485,-72.489479,Springfield,MA
01133,42.170731,-72.604842,Springfield,MA
01138,42.170731,-72.604842,Springfield,MA
01139,42.170731,-72.604842,Springfield,MA
01144,42.101796,-72.59151,Springfield,MA
01151,42.150593,-72.51278,Indian Orchard,MA
01152,42.170731,-72.604842,Springfield,MA
01199,42.119943,-72.604983,Springfield,MA
01201,42.479475,-73.24807,Pittsfield,MA
01202,42.3929,-73.228483,Pittsfield,MA
01203,42.3929,-73.228483,Pittsfield,MA
01220,42.385595,-73.172166,Adams,MA
01222,42.185969,-73.318695,Ashley Falls,MA
01223,42.3418,-73.103468,Becket,MA
01224,42.3929,-73.228483,Berkshire,MA
01225,42.482125,-73.127483,Cheshire,MA
01226,42.470296,-73.08895,Dalton,MA
01227,42.516145,-73.092852,Dalton,MA
01229,42.279292,-73.343545,Glendale,MA
01230,42.299392,-73.26665,Great Barrington,MA
01235,42.29237,-73.22164,Hinsdale,MA
01236,42.291299,-73.358798,Housatonic,MA
01237,42.487569,-73.235048,Lanesboro,MA
01238,42.369856,-73.267465,Lee,MA
01240,42.459202,-73.219858,Lenox,MA
01242,42.338594,-73.250891,Lenox Dale,MA
01243,42.356088,-73.010448,Middlefield,MA
01244,42.122827,-73.253983,Mill River,MA
01245,42.18669,-73.206498,Monterey,MA
01247,42.426974,-73.18632,North Adams,MA
01252,42.198648,-73.446234,North Egremont,MA
01253,42.213156,-73.090434,Otis,MA
01254,42.233105,-73.238358,Richmond,MA
01255,42.148975,-73.14861,Sandisfield,MA
01256,42.367341,-73.128528,Savoy,MA
01257,42.314564,-73.267694,Sheffield,MA
01258,42.128075,-73.36089,South Egremont,MA
01259,42.198712,-73.278543,Southfield,MA
01260,42.286586,-73.313274,South Lee,MA
01262,42.304604,-73.330001,Stockbridge,MA
01263,42.3929,-73.228483,Stockbridge,MA
01264,42.220001,-73.197865,Tyringham,MA
01266,42.360482,-73.265354,West Stockbridge,MA
01267,42.642075,-73.257699,Williamstown,MA
01270,42.443726,-73.116127,Windsor,MA
01301,42.601335,-72.623619,Greenfield,MA
01302,42.522178,-72.624164,Greenfield,MA
01330,42.562391,-72.738152,Ashfield,MA
01331,42.547302,-72.183903,Athol,MA
01337,42.62706,-72.642888,Bernardston,MA
01338,42.573832,-72.769487,Buckland,MA
01339,42.594252,-72.665507,Charlemont,MA
01340,42.681539,-72.822986,Colrain,MA
01341,42.590824,-72.70976,Conway,MA
01342,42.54723,-72.607679,Deerfield,MA
01343,42.642666,-72.986231,Drury,MA
01344,42.627072,-72.553654,Erving,MA
01346,42.618011,-72.788896,Heath,MA
01347,42.556558,-72.518104,Lake Pleasant,MA
01349,42.621412,-72.705633,Turners Falls,MA
01350,42.721456,-72.976204,Monroe Bridge,MA
01351,42.548107,-72.48693,Montague,MA
01354,42.522178,-72.624164,Northfield,MA
01355,42.518718,-72.534371,New Salem,MA
01360,42.614152,-72.528209,Northfield,MA
01364,42.578325,-72.556589,Orange,MA
01366,42.459632,-72.182962,Petersham,MA
01367,42.683065,-72.715667,Rowe,MA
01368,42.672182,-72.196376,Royalston,MA
01369,42.522178,-72.624164,Shattuckville,MA
01370,42.588812,-72.758781,Shelburne Falls,MA
01373,42.464522,-72.682346,South Deerfield,MA
01375,42.565346,-72.70094,Sunderland,MA
01376,42.654878,-72.718123,Turners Falls,MA
01378,42.667059,-72.339655,Warwick,MA
01379,42.581007,-72.437179,Wendell,MA
01380,42.553431,-72.392694,Wendell Depot,MA
01420,42.583689,-71.816767,Fitchburg,MA
01430,42.654906,-71.920942,Ashburnham,MA
01431,42.446396,-71.459405,Ashby,MA
01432,42.446396,-71.459405,Ayer,MA
01436,42.601427,-72.083838,Baldwinville,MA
01438,42.551681,-72.029434,East Templeton,MA
01440,42.582529,-72.025884,Gardner,MA
01441,42.364807,-71.896868,Westminster,MA
01450,42.446396,-71.459405,Groton,MA
01451,42.500187,-71.575864,Harvard,MA
01452,42.483895,-72.011516,Hubbardston,MA
01453,42.471316,-71.837509,Leominster,MA
01460,42.446396,-71.459405,Littleton,MA
01462,42.583322,-71.752266,Lunenburg,MA
01463,42.446396,-71.459405,Pepperell,MA
01464,42.446396,-71.459405,Shirley,MA
01467,42.487056,-71.613078,Still River,MA
01468,42.555059,-72.072285,Templeton,MA
01469,42.446396,-71.459405,Townsend,MA
01470,42.446396,-71.459405,Groton,MA
01471,42.446396,-71.459405,Groton,MA
01472,42.446396,-71.459405,West Groton,MA
01473,42.549489,-71.913219,Westminster,MA
01474,42.446396,-71.459405,West Townsend,MA
01475,42.661612,-72.047876,Winchendon,MA
01477,42.364807,-71.896868,Winchendon Springs,MA
01501,42.184835,-71.947184,Auburn,MA
01503,42.3129,-71.841656,Berlin,MA
01504,42.114078,-71.799785,Blackstone,MA
01505,42.300037,-71.943458,Boylston,MA
01506,42.19169,-72.105011,Brookfield,MA
01507,42.13277,-71.972627,Charlton,MA
01508,42.109748,-72.079455,Charlton City,MA
01509,42.364807,-71.896868,Charlton Depot,MA
01510,42.413972,-71.687523,Clinton,MA
01515,42.205311,-72.049907,East Brookfield,MA
01516,42.113076,-71.891139,Douglas,MA
01517,42.364807,-71.896868,East Princeton,MA
01518,42.106405,-72.114045,Fiskdale,MA
01519,42.203944,-71.682862,Grafton,MA
01520,42.336791,-71.845316,Holden,MA
01521,42.061063,-72.163991,Holland,MA
01522,42.264629,-71.795442,Jefferson,MA
01523,42.427188,-71.91177,Lancaster,MA
01524,42.238192,-72.012379,Leicester,MA
01525,42.364807,-71.896868,Linwood,MA
01526,42.364807,-71.896868,Manchaug,MA
01527,42.255642,-71.819961,Millbury,MA
01529,42.124662,-71.846943,Millville,MA
01531,42.320938,-72.128644,New Braintree,MA
01532,42.322118,-71.64282,Northborough,MA
01534,42.207191,-71.856807,Northbridge,MA
01535,42.275382,-72.089338,North Brookfield,MA
01536,42.407556,-71.860402,North Grafton,MA
01537,42.166241,-71.891052,North Oxford,MA
01538,42.364807,-71.896868,North Uxbridge,MA
01540,42.109223,-71.855444,Oxford,MA
01541,42.451926,-71.880057,Princeton,MA
01542,42.220085,-71.914361,Rochdale,MA
01543,42.383516,-71.95463,Rutland,MA
01545,42.286992,-71.715313,Shrewsbury,MA
01546,42.364807,-71.896868,Shrewsbury,MA
01550,42.129251,-72.031155,Southbridge,MA
01560,42.176544,-71.681912,South Grafton,MA
01561,42.443539,-71.686137,South Lancaster,MA
01562,42.254837,-72.065612,Spencer,MA
01564,42.366765,-71.939375,Sterling,MA
01566,42.10273,-72.080996,Sturbridge,MA
01568,42.175591,-71.603197,Upton,MA
01569,42.059736,-71.638438,Uxbridge,MA
01570,42.1351,-71.994169,Webster,MA
01571,42.059189,-71.937037,Dudley,MA
01580,42.364807,-71.896868,Westborough,MA
01581,42.255222,-71.845865,Westborough,MA
01582,42.364807,-71.896868,Westborough,MA
01583,42.362783,-71.781215,West Boylston,MA
01585,42.235638,-72.172523,West Brookfield,MA
01586,42.364807,-71.896868,West Millbury,MA
01588,42.166554,-71.899484,Whitinsville,MA
01590,42.126575,-71.755193,Sutton,MA
01601,42.265275,-71.879415,Worcester,MA
01602,42.274595,-71.846966,Worcester,MA
01603,42.245442,-71.839257,Worcester,MA
01604,42.247955,-71.76678,Worcester,MA
01605,42.288792,-71.796128,Worcester,MA
01606,42.311834,-71.794465,Worcester,MA
01607,42.226452,-71.792506,Worcester,MA
01608,42.293501,-71.925696,Worcester,MA
01609,42.282565,-71.827685,Worcester,MA
01610,42.246483,-71.808915,Worcester,MA
01611,42.239392,-71.878716,Cherry Valley,MA
01612,42.304675,-71.892875,Paxton,MA
01613,42.293316,-71.801971,Worcester,MA
01614,42.364807,-71.896868,Worcester,MA
01615,42.364807,-71.896868,Worcester,MA
01653,42.364807,-71.896868,Worcester,MA
01654,42.364807,-71.896868,Worcester,MA
01655,42.364807,-71.896868,Worcester,MA
01701,42.446396,-71.459405,Framingham,MA
01702,42.446396,-71.459405,Framingham,MA
01703,42.446396,-71.459405,Framingham,MA
01704,42.446396,-71.459405,Framingham,MA
01705,42.446396,-71.459405,Framingham,MA
01718,42.446396,-71.459405,Village Of Nagog Woods,MA
01719,42.446396,-71.459405,Boxborough,MA
01720,42.446396,-71.459405,Acton,MA
01721,42.446396,-71.459405,Ashland,MA
01730,42.446396,-71.459405,Bedford,MA
01731,42.446396,-71.459405,Hanscom Afb,MA
01740,42.436043,-71.605916,Bolton,MA
01741,42.446396,-71.459405,Carlisle,MA
01742,42.446396,-71.459405,Concord,MA
01745,42.293442,-71.502762,Fayville,MA
01746,42.446396,-71.459405,Holliston,MA
01747,42.127515,-71.533138,Hopedale,MA
01748,42.446396,-71.459405,Hopkinton,MA
01749,42.446396,-71.459405,Hudson,MA
01752,42.446396,-71.459405,Marlborough,MA
01754,42.446396,-71.459405,Maynard,MA
01756,42.100352,-71.546961,Mendon,MA
01757,42.147087,-71.528085,Milford,MA
01760,42.446396,-71.459405,Natick,MA
01770,42.446396,-71.459405,Sherborn,MA
01772,42.296842,-71.533229,Southborough,MA
01773,42.446396,-71.459405,Lincoln,MA
01775,42.446396,-71.459405,Stow,MA
01776,42.446396,-71.459405,Sudbury,MA
01778,42.446396,-71.459405,Wayland,MA
01784,42.446396,-71.459405,Woodville,MA
01801,42.488595,-71.157271,Woburn,MA
01803,42.504844,-71.201539,Burlington,MA
01805,42.446396,-71.459405,Burlington,MA
01806,42.446396,-71.459405,Woburn,MA
01807,42.446396,-71.459405,Woburn,MA
01808,42.446396,-71.459405,Woburn,MA
01810,42.647991,-71.165685,Andover,MA
01812,42.647191,-71.184202,Andover,MA
01813,42.446396,-71.459405,Woburn,MA
01815,42.446396,-71.459405,Woburn,MA
01821,42.446396,-71.459405,Billerica,MA
01822,42.446396,-71.459405,Billerica,MA
01824,42.446396,-71.459405,Chelmsford,MA
01826,42.446396,-71.459405,Dracut,MA
01827,42.446396,-71.459405,Dunstable,MA
01830,42.792639,-71.072501,Haverhill,MA
01831,42.771095,-71.122054,Haverhill,MA
01832,42.789627,-71.126562,Haverhill,MA
01833,42.72377,-70.981298,Georgetown,MA
01834,42.751074,-71.021437,Groveland,MA
01835,42.752844,-71.084301,Haverhill,MA
01840,42.70734,-71.161052,Lawrence,MA
01841,42.70979,-71.164402,Lawrence,MA
01842,42.635443,-70.879123,Lawrence,MA
01843,42.71037,-71.088303,Lawrence,MA
01844,42.73184,-71.186915,Methuen,MA
01845,42.672835,-71.087689,North Andover,MA
01850,42.446396,-71.459405,Lowell,MA
01851,42.446396,-71.459405,Lowell,MA
01852,42.446396,-71.459405,Lowell,MA
01853,42.446396,-71.459405,Lowell,MA
01854,42.446396,-71.459405,Lowell,MA
01860,42.802441,-71.0896,Merrimac,MA
01862,42.446396,-71.459405,North Billerica,MA
01863,42.446396,-71.459405,North Chelmsford,MA
01864,42.581332,-71.083725,North Reading,MA
01865,42.446396,-71.459405,Nutting Lake,MA
01866,42.446396,-71.459405,Pinehurst,MA
01867,42.537065,-71.107172,Reading,MA
01876,42.446396,-71.459405,Tewksbury,MA
01879,42.446396,-71.459405,Tyngsboro,MA
01880,42.499891,-71.068829,Wakefield,MA
01885,42.635443,-70.879123,West Boxford,MA
01886,42.446396,-71.459405,Westford,MA
01887,42.561782,-71.173888,Wilmington,MA
01888,42.446396,-71.459405,Woburn,MA
01889,42.571633,-71.109646,North Reading,MA
01890,42.454545,-71.148779,Winchester,MA
01899,42.635443,-70.879123,Andover,MA
01901,42.461246,-70.946743,Lynn,MA
01902,42.473195,-70.928593,Lynn,MA
01903,42.635443,-70.879123,Lynn,MA
01904,42.488896,-70.964694,Lynn,MA
01905,42.469395,-70.972844,Lynn,MA
01906,42.472112,-70.997794,Saugus,MA
01907,42.513295,-70.905893,Swampscott,MA
01908,42.427296,-70.922442,Nahant,MA
01910,42.454796,-70.974694,Lynn,MA
01913,42.853539,-70.948211,Amesbury,MA
01915,42.565145,-70.853843,Beverly,MA
01921,42.683256,-71.017403,Boxford,MA
01922,42.763216,-70.92812,Byfield,MA
01923,42.577188,-70.949245,Danvers,MA
01929,42.62781,-70.780576,Essex,MA
01930,42.630011,-70.694179,Gloucester,MA
01931,42.635443,-70.879123,Gloucester,MA
01936,42.635443,-70.879123,Hamilton,MA
01937,42.635443,-70.879123,Hathorne,MA
01938,42.68571,-70.864132,Ipswich,MA
01940,42.533732,-71.028775,Lynnfield,MA
01944,42.579503,-70.755062,Manchester,MA
01945,42.56142,-70.770768,Marblehead,MA
01949,42.644942,-71.087905,Middleton,MA
01950,42.80965,-70.873196,Newburyport,MA
01951,42.777524,-70.867246,Newbury,MA
01952,42.851234,-70.865667,Salisbury,MA
01960,42.536996,-70.973646,Peabody,MA
01961,42.635443,-70.879123,Peabody,MA
01965,42.558113,-70.825743,Prides Crossing,MA
01966,42.657866,-70.618057,Rockport,MA
01969,42.716155,-70.892754,Rowley,MA
01970,42.512946,-70.904237,Salem,MA
01971,42.635443,-70.879123,Salem,MA
01982,42.626664,-70.851125,South Hamilton,MA
01983,42.661793,-70.954487,Topsfield,MA
01984,42.597691,-70.8732,Wenham,MA
01985,42.79414,-70.971068,West Newbury,MA
02018,41.970474,-70.701357,Accord,MA
02019,42.076501,-71.470464,Bellingham,MA
02020,42.081825,-70.643868,Brant Rock,MA
02021,42.179146,-71.121185,Canton,MA
02025,42.233938,-70.815826,Cohasset,MA
02026,42.244733,-71.181141,Dedham,MA
02027,42.180048,-71.08923,Dedham,MA
02030,42.236114,-71.283072,Dover,MA
02031,41.998799,-71.200894,East Mansfield,MA
02032,42.153786,-71.21455,East Walpole,MA
02035,42.062204,-71.235774,Foxboro,MA
02038,42.08868,-71.404814,Franklin,MA
02040,41.970474,-70.701357,Greenbush,MA
02041,42.069642,-70.649075,Green Harbor,MA
02043,42.212105,-70.884989,Hingham,MA
02044,41.970474,-70.701357,Hingham,MA
02045,42.284413,-70.873659,Hull,MA
02047,42.142836,-70.69353,Humarock,MA
02048,42.013182,-71.218373,Mansfield,MA
02050,42.111805,-70.710744,Marshfield,MA
02051,42.151202,-70.734146,Marshfield Hills,MA
02052,42.181265,-71.309934,Medfield,MA
02053,42.156282,-71.427663,Medway,MA
02054,42.165249,-71.36126,Millis,MA
02055,41.970474,-70.701357,Minot,MA
02056,42.117511,-71.331793,Norfolk,MA
02059,41.970474,-70.701357,North Marshfield,MA
02060,41.970474,-70.701357,North Scituate,MA
02061,42.154145,-70.823035,Norwell,MA
02062,42.182798,-71.196277,Norwood,MA
02065,42.097219,-70.651567,Ocean Bluff,MA
02066,42.207254,-70.770188,Scituate,MA
02067,42.105288,-71.184785,Sharon,MA
02070,42.180048,-71.08923,Sheldonville,MA
02071,42.100399,-71.270933,South Walpole,MA
02072,42.118416,-71.105733,Stoughton,MA
02081,42.148624,-71.255533,Walpole,MA
02090,42.220548,-71.199238,Westwood,MA
02093,42.054311,-71.371169,Wrentham,MA
02101,42.370567,-71.026964,Boston,MA
02102,42.338947,-70.919635,Boston,MA
02103,42.338947,-70.919635,Boston,MA
02104,42.338947,-70.919635,Boston,MA
02105,42.338947,-70.919635,Boston,MA
